shot_id,shot_made_flag
1,0.434909006981
8,0.37205099189
17,0.558536187422
20,0.579003645386
33,0.354347318746
34,0.377456933997
35,0.547560281868
36,0.54117864557
37,0.575810985332
38,0.569681396994
45,0.296390499309
50,0.395952348381
55,0.39273848773
60,0.359463125278
66,0.435399058716
67,0.375315793901
71,0.383245965304
80,0.519899272759
85,0.377503418635
86,0.364144351206
95,0.432915221051
104,0.344717571265
113,0.388615590267
123,0.433156748068
126,0.357757114643
133,0.565661233188
141,0.494736558489
144,0.359737782521
150,0.567733212219
152,0.348968035102
153,0.540114727135
156,0.550173930793
159,0.590587825953
165,0.576834351281
172,0.473027207659
182,0.566652220272
192,0.354750007204
193,0.585964108119
196,0.335700934267
202,0.390693451768
210,0.450124940249
211,0.546518109618
228,0.569658469656
257,0.340509743021
260,0.52135517505
264,0.428885785836
267,0.422685709503
279,0.575540899381
282,0.36534581901
293,0.436825347836
299,0.350947778118
300,0.334994318202
301,0.426590920811
317,0.38479584398
327,0.400550274894
328,0.346542087944
335,0.538254831574
346,0.336186401548
348,0.449179778926
365,0.358592356608
390,0.571648008079
391,0.580855325647
392,0.346108915371
397,0.368305738527
418,0.43718853972
428,0.415417703765
434,0.370908056872
439,0.543310572885
440,0.311815859987
456,0.463191712284
459,0.332443487481
472,0.382802875967
480,0.348042921191
491,0.397549901973
497,0.332559577046
509,0.371129631565
511,0.48751652191
523,0.343608395283
533,0.42586866227
544,0.531723328909
546,0.374249297529
555,0.583632062625
558,0.390349028325
560,0.517976750735
573,0.423156281191
591,0.547413976148
596,0.426917297519
597,0.412836999794
601,0.408876162846
605,0.470234333829
617,0.359477184422
628,0.349907381549
634,0.350174270604
646,0.401128788543
649,0.359008727888
651,0.58610156455
654,0.580324020433
656,0.564831525427
657,0.537847011875
669,0.370086239103
670,0.583191697855
693,0.513227108915
694,0.469618319693
699,0.34495798209
711,0.485184130948
718,0.353294581907
722,0.351891088772
723,0.374184342022
725,0.475388594406
734,0.347590491671
735,0.578967785622
737,0.417144547211
746,0.36529480343
747,0.399131520795
766,0.373999377524
767,0.352253650034
771,0.519521996375
773,0.426655835735
774,0.40784844835
783,0.566810392892
784,0.459415538241
789,0.410882066337
792,0.385670770315
804,0.414618779628
809,0.395993878845
812,0.393389257254
813,0.549377552298
817,0.574881742731
820,0.338174881432
825,0.356887920765
826,0.386791908395
829,0.413057564261
855,0.534324381766
859,0.569781116744
862,0.420433740725
870,0.353366212399
876,0.438625877765
880,0.436618387929
886,0.58920961648
889,0.465105228103
891,0.541879797234
897,0.58926766458
902,0.401501372991
903,0.366349038814
908,0.388750068669
909,0.344704462967
920,0.364785248229
922,0.349714976997
924,0.405609039138
932,0.438711426311
934,0.349868397247
937,0.456037643809
941,0.385094095716
943,0.331678983914
950,0.552615380343
952,0.354475546479
954,0.588385676278
963,0.556325771661
975,0.392258942681
979,0.430136611099
981,0.346152243657
983,0.360959863744
985,0.608833420277
989,0.523173649511
995,0.446394930135
998,0.511570065277
1008,0.452833952388
1019,0.535392799671
1023,0.419321724002
1026,0.406558056929
1029,0.338832060567
1034,0.373720577249
1036,0.353923481672
1038,0.449819652895
1039,0.539848405386
1051,0.567127273753
1052,0.361699855212
1066,0.340634346611
1087,0.3915922181
1092,0.404215954235
1094,0.36253429224
1098,0.349421986095
1099,0.445280875528
1102,0.395796745961
1118,0.37250048666
1131,0.383923357036
1133,0.577251230658
1135,0.591446264142
1138,0.581218388833
1139,0.588939555688
1142,0.368744281178
1151,0.31509761728
1152,0.339498955107
1155,0.457279152731
1165,0.360461691463
1167,0.370613128008
1172,0.522959828059
1174,0.600502407448
1180,0.548104065312
1200,0.419282459428
1202,0.428605180428
1227,0.446473622778
1228,0.5
1229,0.423295920732
1237,0.560293860849
1241,0.369199063272
1256,0.385940497622
1279,0.471675896397
1293,0.474078529101
1295,0.467129428459
1319,0.583551101697
1320,0.340891863554
1321,0.476565912469
1322,0.342330955088
1334,0.356094534862
1351,0.576225662935
1373,0.410015565814
1375,0.490152710587
1380,0.594469128475
1382,0.390132866638
1385,0.580528955325
1399,0.445639894212
1403,0.583775360089
1428,0.454079124582
1434,0.377786429434
1444,0.562580456722
1448,0.438162278253
1466,0.57255074906
1476,0.414908346167
1478,0.367656583098
1485,0.400753301739
1491,0.57303688819
1494,0.392552509405
1500,0.5
1501,0.447653713655
1503,0.328051261927
1519,0.558143185965
1524,0.491315760249
1529,0.534502985103
1533,0.557097649357
1538,0.575328373063
1539,0.322045040892
1546,0.540482707989
1555,0.371588409467
1559,0.5
1563,0.522899488239
1565,0.593443141217
1574,0.361531076612
1591,0.475639496787
1594,0.48467568316
1605,0.57119769492
1611,0.317783530539
1614,0.5
1620,0.383029665184
1626,0.374449370325
1630,0.520375341584
1632,0.409876867
1634,0.41128631834
1643,0.368364404522
1651,0.398054978281
1655,0.388421695016
1658,0.34937201967
1659,0.6278200495
1665,0.346327752872
1675,0.416845734549
1680,0.583139600536
1690,0.315684084032
1696,0.428694123664
1714,0.458810715071
1721,0.526375952622
1726,0.351989339139
1728,0.366197583357
1734,0.373179544823
1735,0.349529064862
1740,0.410513907478
1744,0.410953971432
1747,0.5
1752,0.432263856707
1763,0.581466829815
1765,0.584627226343
1769,0.42595616769
1785,0.377924502422
1787,0.371869646388
1788,0.53887845333
1793,0.361631173329
1800,0.424729279722
1825,0.32356467484
1826,0.585461825327
1834,0.341484756268
1843,0.382710486655
1844,0.385347610506
1848,0.392787763164
1849,0.522605624211
1860,0.554544189137
1863,0.550896347202
1875,0.357350522379
1883,0.448427258053
1890,0.421824958726
1892,0.397103972802
1893,0.348303171101
1897,0.358157854836
1905,0.379128503394
1908,0.315055113266
1931,0.414171285171
1940,0.58193008535
1943,0.475444660924
1947,0.356725430992
1965,0.390888318427
1967,0.624156939348
1968,0.357734086813
1972,0.582572260542
1982,0.338510781085
1985,0.47983858601
2005,0.436116448101
2010,0.466804634789
2021,0.377355312718
2024,0.302865478316
2036,0.39915849227
2043,0.463237869744
2047,0.368766408782
2049,0.433435464089
2055,0.435606944088
2065,0.462865847814
2066,0.395546803507
2070,0.336924826621
2077,0.580860154351
2085,0.423035670726
2095,0.481492977725
