shot_id,shot_made_flag
1,0.39970555901527405
8,0.38451096415519714
17,0.6664031147956848
20,0.7874050736427307
33,0.3433859050273895
34,0.46347591280937195
35,0.5807252526283264
36,0.5807252526283264
37,0.6826267242431641
38,0.34773001074790955
45,0.40657278895378113
50,0.3267541527748108
55,0.2132633626461029
60,0.2842896282672882
66,0.21668092906475067
67,0.3257870078086853
71,0.38520392775535583
80,0.20203807950019836
85,0.32435235381126404
86,0.5292704105377197
95,0.5154429078102112
104,0.33651018142700195
113,0.36876729130744934
123,0.320099800825119
126,0.8409574627876282
133,0.5388396382331848
141,0.2116224616765976
144,0.38676542043685913
150,0.7167589068412781
152,0.44552499055862427
153,0.7167589068412781
156,0.35996904969215393
159,0.8697163462638855
165,0.5280998349189758
172,0.4013875126838684
182,0.9369375705718994
192,0.4338846504688263
193,0.6705924868583679
196,0.4324844777584076
202,0.36410975456237793
210,0.23649686574935913
211,0.36460259556770325
228,0.9737102389335632
257,0.3786449730396271
260,0.3786449730396271
264,0.3418142795562744
267,0.595925509929657
279,0.9068973064422607
282,0.4373123049736023
293,0.2889120876789093
299,0.8715888857841492
300,0.5661286115646362
301,0.7910166382789612
317,0.2858591675758362
327,0.4346262514591217
328,0.3249295949935913
335,0.29356375336647034
346,0.7873967289924622
348,0.2470446676015854
365,0.34528711438179016
390,0.7472662925720215
391,0.7472662925720215
392,0.8251461982727051
397,0.3643972873687744
418,0.36332207918167114
428,0.15477924048900604
434,0.507423996925354
439,0.5946996212005615
440,0.35899630188941956
456,0.40593892335891724
459,0.2684415876865387
472,0.4454181492328644
480,0.23536764085292816
491,0.3168376088142395
497,0.3343123495578766
509,0.40710389614105225
511,0.3620111644268036
523,0.147517129778862
533,0.42158177495002747
544,0.39701417088508606
546,0.35075560212135315
555,0.7461024522781372
558,0.3783712685108185
560,0.35093891620635986
573,0.27680903673171997
591,0.3865502178668976
596,0.2662343978881836
597,0.3532463610172272
601,0.5154339671134949
605,0.38272371888160706
617,0.3666420876979828
628,0.29364222288131714
634,0.3575746417045593
646,0.21444754302501678
649,0.3262608051300049
651,0.6955791711807251
654,0.8494791388511658
656,0.42226141691207886
657,0.4257729649543762
669,0.3623526990413666
670,0.9394081830978394
693,0.7106960415840149
694,0.24257025122642517
699,0.4247930645942688
711,0.38777345418930054
718,0.3002816438674927
722,0.31820112466812134
723,0.31125208735466003
725,0.6818190813064575
734,0.36296266317367554
735,0.36593103408813477
737,0.8147456049919128
746,0.3083184063434601
747,0.681521475315094
766,0.3468892276287079
767,0.37466028332710266
771,0.2770861089229584
773,0.2284570336341858
774,0.3565172851085663
783,0.24634091556072235
784,0.4095398187637329
789,0.2568279206752777
792,0.3805095851421356
804,0.35249122977256775
809,0.3368295133113861
812,0.3263843357563019
813,0.37852320075035095
817,0.30056166648864746
820,0.3285132348537445
825,0.35610225796699524
826,0.3454548418521881
829,0.403883159160614
855,0.34660401940345764
859,0.7555882930755615
862,0.4008394777774811
870,0.3906204104423523
876,0.3593762516975403
880,0.4034888744354248
886,0.9843085408210754
889,0.883365273475647
891,0.3624776303768158
897,0.9788834452629089
902,0.4150198996067047
903,0.39626139402389526
908,0.4463382661342621
909,0.36885911226272583
920,0.3319990336894989
922,0.3363615870475769
924,0.6611337661743164
932,0.3653959333896637
934,0.3846977949142456
937,0.37996503710746765
941,0.43542784452438354
943,0.4243534207344055
950,0.35032185912132263
952,0.3332183361053467
954,0.9516303539276123
963,0.3626742959022522
975,0.4448564350605011
979,0.336476594209671
981,0.46790194511413574
983,0.10358453541994095
985,0.3566846549510956
989,0.31626802682876587
995,0.3881925046443939
998,0.44382068514823914
1008,0.24394167959690094
1019,0.7614747285842896
1023,0.4011901319026947
1026,0.32952868938446045
1029,0.6510962843894958
1034,0.9246501922607422
1036,0.688062846660614
1038,0.3256414830684662
1039,0.6556090116500854
1051,0.4090660512447357
1052,0.2311396300792694
1066,0.29048365354537964
1087,0.2586473226547241
1092,0.1827446073293686
1094,0.7408413290977478
1098,0.34952741861343384
1099,0.34122875332832336
1102,0.3571029305458069
1118,0.34786704182624817
1131,0.28942930698394775
1133,0.7588731646537781
1135,0.9137383699417114
1138,0.5699862241744995
1139,0.8645648956298828
1142,0.35515692830085754
1151,0.33011096715927124
1152,0.3543589115142822
1155,0.6587360501289368
1165,0.3699221611022949
1167,0.965331494808197
1172,0.31807389855384827
1174,0.6695387959480286
1180,0.4231288433074951
1200,0.3958037197589874
1202,0.4040803611278534
1227,0.4995933473110199
1228,0.6575444340705872
1229,0.33212965726852417
1237,0.33911457657814026
1241,0.435501366853714
1256,0.3111380934715271
1279,0.3806587755680084
1293,0.20028498768806458
1295,0.2972725033760071
1319,0.7505398988723755
1320,0.3432185649871826
1321,0.800511360168457
1322,0.7074862718582153
1334,0.3019944429397583
1351,0.8150891065597534
1373,0.28659331798553467
1375,0.2553138732910156
1380,0.3317809998989105
1382,0.6577394604682922
1385,0.31709519028663635
1399,0.40091827511787415
1403,0.9326184988021851
1428,0.2359565943479538
1434,0.3098691701889038
1444,0.9410549402236938
1448,0.3551064729690552
1466,0.8885310292243958
1476,0.3107667863368988
1478,0.4013545513153076
1485,0.4157816767692566
1491,0.7533385157585144
1494,0.6537663340568542
1500,0.3524535894393921
1501,0.5917820930480957
1503,0.41459521651268005
1519,0.6384942531585693
1524,0.3116782307624817
1529,0.7353301644325256
1533,0.8105471134185791
1538,0.9706876873970032
1539,0.4012024998664856
1546,0.4848310649394989
1555,0.33907410502433777
1559,0.42243045568466187
1563,0.6997097134590149
1565,0.7636193037033081
1574,0.37817880511283875
1591,0.32301652431488037
1594,0.21650578081607819
1605,0.19590890407562256
1611,0.4138921797275543
1614,0.3799991011619568
1620,0.37778449058532715
1626,0.3176219165325165
1630,0.3922910690307617
1632,0.33183497190475464
1634,0.2766862213611603
1643,0.32686132192611694
1651,0.45067980885505676
1655,0.3854807913303375
1658,0.2602437436580658
1659,0.37191474437713623
1665,0.4096434712409973
1675,0.32143786549568176
1680,0.5808013081550598
1690,0.4164922833442688
1696,0.2715247869491577
1714,0.2566375732421875
1721,0.39043229818344116
1726,0.4309138357639313
1728,0.429999977350235
1734,0.41459521651268005
1735,0.36757516860961914
1740,0.4163212180137634
1744,0.8884086608886719
1747,0.35165923833847046
1752,0.19584624469280243
1763,0.7254287004470825
1765,0.7254287004470825
1769,0.4512396454811096
1785,0.6536407470703125
1787,0.33215200901031494
1788,0.38083893060684204
1793,0.31064942479133606
1800,0.3955672085285187
1825,0.38690295815467834
1826,0.7586891055107117
1834,0.3744538426399231
1843,0.36144134402275085
1844,0.36144134402275085
1848,0.3475777208805084
1849,0.32629191875457764
1860,0.33768829703330994
1863,0.33768829703330994
1875,0.6088886857032776
1883,0.3838176727294922
1890,0.38077303767204285
1892,0.4278457760810852
1893,0.36891818046569824
1897,0.3403109610080719
1905,0.4419546127319336
1908,0.49891114234924316
1931,0.304350882768631
1940,0.8163870573043823
1943,0.35497307777404785
1947,0.12396490573883057
1965,0.8627356290817261
1967,0.386578768491745
1968,0.386578768491745
1972,0.8049739003181458
1982,0.3020212948322296
1985,0.2390008568763733
2005,0.8481181859970093
2010,0.8178114891052246
2021,0.3202420473098755
2024,0.8095211386680603
2036,0.44507896900177
2043,0.5119949579238892
2047,0.45147764682769775
2049,0.3927639424800873
2055,0.3304687440395355
2065,0.4757513105869293
2066,0.2547452449798584
2070,0.2778482139110565
2077,0.9047563672065735
2085,0.4801771938800812
2095,0.5029900670051575
2097,0.7120485901832581
2108,0.3762386441230774
2112,0.5820521712303162
2113,0.6379603147506714
2122,0.19767150282859802
2139,0.3881925046443939
2144,0.5119142532348633
2146,0.27237239480018616
2148,0.11397206038236618
2149,0.7737893462181091
2157,0.3254661560058594
2159,0.34933364391326904
2168,0.3461788296699524
2176,0.47995030879974365
2178,0.6900060772895813
2181,0.29108375310897827
2187,0.7518507242202759
2188,0.3121638894081116
2190,0.22918401658535004
2194,0.33584222197532654
2197,0.2544742226600647
2214,0.3376927673816681
2217,0.13400036096572876
2222,0.4171418249607086
2223,0.37992462515830994
2226,0.28367021679878235
2230,0.7612285614013672
2240,0.3781425654888153
2247,0.09158501774072647
2250,0.3191547989845276
2259,0.4961535632610321
2262,0.32990625500679016
2266,0.368640661239624
2305,0.3582300841808319
2310,0.36547425389289856
2313,0.29356375336647034
2319,0.8874561190605164
2320,0.6415036916732788
2345,0.21564748883247375
2350,0.6957388520240784
2356,0.37138447165489197
2360,0.4687729775905609
2370,0.39915233850479126
2386,0.39698439836502075
2398,0.3763763904571533
2414,0.7361299395561218
2435,0.7988308072090149
2439,0.2629205286502838
2446,0.7997955679893494
2458,0.3168877065181732
2465,0.2850307524204254
2466,0.4089492857456207
2470,0.28816908597946167
2495,0.7744044065475464
2501,0.2771403193473816
2507,0.21212100982666016
2533,0.1538064032793045
2537,0.3760444223880768
2538,0.2880192697048187
2541,0.23923033475875854
2542,0.7460727691650391
2544,0.47693562507629395
2554,0.186405211687088
2555,0.181016743183136
2565,0.3346075117588043
2575,0.6895991563796997
2586,0.5388867855072021
2588,0.3898475468158722
2594,0.6613261699676514
2617,0.40993019938468933
2618,0.43354153633117676
2623,0.977514386177063
2631,0.6004628539085388
2640,0.32700562477111816
2642,0.7536452412605286
2647,0.37721970677375793
2663,0.3808101713657379
2664,0.38435783982276917
2676,0.4242347180843353
2680,0.9660241603851318
2681,0.41061925888061523
2691,0.3785979449748993
2693,0.4238567352294922
2695,0.4601607918739319
2704,0.2961731553077698
2708,0.3295102119445801
2709,0.9811198115348816
2717,0.7763908505439758
2722,0.3960436284542084
2728,0.253836989402771
2732,0.7635310292243958
2743,0.305753231048584
2752,0.24445872008800507
2757,0.7599205374717712
2761,0.2963324785232544
2769,0.19310149550437927
2771,0.31581366062164307
2774,0.3328742980957031
2776,0.3345310091972351
2781,0.30968281626701355
2793,0.3259250521659851
2799,0.3478502333164215
